BayesFactorCat,BayesFactorVal,Prior,Threshold,Correction,Type,Metric,Stat,Value
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Repurposable,Genes_Per_Trait,q3,6.545577427465
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Repurposable,Genes_Per_Trait,plus_1,716.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Repurposable,Genes_Per_Trait,exact_1,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Repurposable,Genes_Per_Trait,at_least_1,1137.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Repurposable,Genes_Per_Trait,total,16372.201749868056
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Repurposable,Traits_Per_Gene,mean,12.545748467331842
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Repurposable,Traits_Per_Gene,std,6.512720180907848
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Repurposable,Traits_Per_Gene,median,11.74340214789898
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Repurposable,Traits_Per_Gene,q1,8.655760760976248
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Repurposable,Traits_Per_Gene,q3,15.255919760836488
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Repurposable,Traits_Per_Gene,plus_1,1305.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Repurposable,Traits_Per_Gene,exact_1,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Repurposable,Traits_Per_Gene,at_least_1,1305.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Repurposable,Traits_Per_Gene,total,16372.201749868054
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical,Genes_Per_Trait,mean,0.57712982745384
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical,Genes_Per_Trait,std,2.297122256440941
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical,Genes_Per_Trait,median,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical,Genes_Per_Trait,q1,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical,Genes_Per_Trait,q3,0.14950893084584466
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical,Genes_Per_Trait,plus_1,143.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical,Genes_Per_Trait,exact_1,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical,Genes_Per_Trait,at_least_1,529.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical,Genes_Per_Trait,total,790.6678636117608
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical,Traits_Per_Gene,mean,0.6816102272515181
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical,Traits_Per_Gene,std,0.9502731245487365
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical,Traits_Per_Gene,median,0.32746308959738574
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical,Traits_Per_Gene,q1,0.1431043606873517
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical,Traits_Per_Gene,q3,0.8508936040795922
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical,Traits_Per_Gene,plus_1,248.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical,Traits_Per_Gene,exact_1,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical,Traits_Per_Gene,at_least_1,1156.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical,Traits_Per_Gene,total,790.6678636117609
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2,Genes_Per_Trait,mean,0.19783460975698608
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2,Genes_Per_Trait,std,1.0394099511303718
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2,Genes_Per_Trait,median,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2,Genes_Per_Trait,q1,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2,Genes_Per_Trait,q3,0.003160687891219508
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2,Genes_Per_Trait,plus_1,56.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2,Genes_Per_Trait,exact_1,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2,Genes_Per_Trait,at_least_1,343.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2,Genes_Per_Trait,total,271.0334153670709
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2,Traits_Per_Gene,mean,0.32498011434900587
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2,Traits_Per_Gene,std,0.43455568141767137
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2,Traits_Per_Gene,median,0.16112426330685514
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2,Traits_Per_Gene,q1,0.06926623887038572
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2,Traits_Per_Gene,q3,0.38027579831749775
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2,Traits_Per_Gene,plus_1,64.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2,Traits_Per_Gene,exact_1,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2,Traits_Per_Gene,at_least_1,825.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2,Traits_Per_Gene,total,271.0334153670709
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_3,Genes_Per_Trait,mean,0.14843729962395863
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_3,Genes_Per_Trait,std,0.6207606533172029
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_3,Genes_Per_Trait,median,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_3,Genes_Per_Trait,q1,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_3,Genes_Per_Trait,q3,0.007630505330790449
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_3,Genes_Per_Trait,plus_1,53.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_3,Genes_Per_Trait,exact_1,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_3,Genes_Per_Trait,at_least_1,349.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_3,Genes_Per_Trait,total,203.35910048482333
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_3,Traits_Per_Gene,mean,0.35802658536060444
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_3,Traits_Per_Gene,std,0.5120609518906848
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_3,Traits_Per_Gene,median,0.14697845927082268
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_3,Traits_Per_Gene,q1,0.0650455372200149
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_3,Traits_Per_Gene,q3,0.4568664890390737
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_3,Traits_Per_Gene,plus_1,54.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_3,Traits_Per_Gene,exact_1,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_3,Traits_Per_Gene,at_least_1,562.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_3,Traits_Per_Gene,total,203.35910048482333
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2_3,Genes_Per_Trait,mean,0.026186720693109955
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2_3,Genes_Per_Trait,std,0.20787502017676435
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2_3,Genes_Per_Trait,median,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2_3,Genes_Per_Trait,q1,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2_3,Genes_Per_Trait,q3,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2_3,Genes_Per_Trait,plus_1,6.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2_3,Genes_Per_Trait,exact_1,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2_3,Genes_Per_Trait,at_least_1,141.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2_3,Genes_Per_Trait,total,35.87580734956064
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2_3,Traits_Per_Gene,mean,0.1708371778550507
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2_3,Traits_Per_Gene,std,0.2707507563500005
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2_3,Traits_Per_Gene,median,0.07271893357540167
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2_3,Traits_Per_Gene,q1,0.0349236179018195
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2_3,Traits_Per_Gene,q3,0.1482195690176688
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2_3,Traits_Per_Gene,plus_1,4.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2_3,Traits_Per_Gene,exact_1,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2_3,Traits_Per_Gene,at_least_1,208.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_2_3,Traits_Per_Gene,total,35.875807349560645
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1,Genes_Per_Trait,mean,0.05652683235781424
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1,Genes_Per_Trait,std,0.386118501344761
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1,Genes_Per_Trait,median,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1,Genes_Per_Trait,q1,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1,Genes_Per_Trait,q3,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1,Genes_Per_Trait,plus_1,20.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1,Genes_Per_Trait,exact_1,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1,Genes_Per_Trait,at_least_1,183.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1,Genes_Per_Trait,total,77.44176033020551
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1,Traits_Per_Gene,mean,0.1561325813108982
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1,Traits_Per_Gene,std,0.18438678823155055
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1,Traits_Per_Gene,median,0.09063250881735146
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1,Traits_Per_Gene,q1,0.05696879367852403
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1,Traits_Per_Gene,q3,0.17196649570891542
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1,Traits_Per_Gene,plus_1,1.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1,Traits_Per_Gene,exact_1,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1,Traits_Per_Gene,at_least_1,494.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1,Traits_Per_Gene,total,77.4417603302055
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1_2,Genes_Per_Trait,mean,0.017962552728242653
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1_2,Genes_Per_Trait,std,0.11404001348078446
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1_2,Genes_Per_Trait,median,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1_2,Genes_Per_Trait,q1,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1_2,Genes_Per_Trait,q3,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1_2,Genes_Per_Trait,plus_1,6.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1_2,Genes_Per_Trait,exact_1,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1_2,Genes_Per_Trait,at_least_1,135.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1_2,Genes_Per_Trait,total,24.608697237692436
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1_2,Traits_Per_Gene,mean,0.13825110807692378
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1_2,Traits_Per_Gene,std,0.1891879000932378
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1_2,Traits_Per_Gene,median,0.08427953443380153
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1_2,Traits_Per_Gene,q1,0.035593566566183774
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1_2,Traits_Per_Gene,q3,0.14319814164997988
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1_2,Traits_Per_Gene,plus_1,1.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1_2,Traits_Per_Gene,exact_1,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1_2,Traits_Per_Gene,at_least_1,175.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_PHASE_1_2,Traits_Per_Gene,total,24.608697237692432
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_APPROVAL,Genes_Per_Trait,mean,0.10808921777635501
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_APPROVAL,Genes_Per_Trait,std,0.4822400480622536
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_APPROVAL,Genes_Per_Trait,median,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_APPROVAL,Genes_Per_Trait,q1,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_APPROVAL,Genes_Per_Trait,q3,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_APPROVAL,Genes_Per_Trait,plus_1,39.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_APPROVAL,Genes_Per_Trait,exact_1,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_APPROVAL,Genes_Per_Trait,at_least_1,295.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_APPROVAL,Genes_Per_Trait,total,148.08222835360635
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_APPROVAL,Traits_Per_Gene,mean,0.2579829762257951
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_APPROVAL,Traits_Per_Gene,std,0.3776166910566662
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_APPROVAL,Traits_Per_Gene,median,0.14648948014462435
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_APPROVAL,Traits_Per_Gene,q1,0.07285381709594306
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_APPROVAL,Traits_Per_Gene,q3,0.27563489477368525
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_APPROVAL,Traits_Per_Gene,plus_1,23.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_APPROVAL,Traits_Per_Gene,exact_1,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_APPROVAL,Traits_Per_Gene,at_least_1,564.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_APPROVAL,Traits_Per_Gene,total,148.08222835360638
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_UNKNOWN,Genes_Per_Trait,mean,0.02209259451737347
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_UNKNOWN,Genes_Per_Trait,std,0.14479555652970455
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_UNKNOWN,Genes_Per_Trait,median,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_UNKNOWN,Genes_Per_Trait,q1,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_UNKNOWN,Genes_Per_Trait,q3,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_UNKNOWN,Genes_Per_Trait,plus_1,4.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_UNKNOWN,Genes_Per_Trait,exact_1,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_UNKNOWN,Genes_Per_Trait,at_least_1,148.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_UNKNOWN,Genes_Per_Trait,total,30.266854488801656
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_UNKNOWN,Traits_Per_Gene,mean,0.17597008423721894
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_UNKNOWN,Traits_Per_Gene,std,0.28200728262966496
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_UNKNOWN,Traits_Per_Gene,median,0.08389723149258585
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_UNKNOWN,Traits_Per_Gene,q1,0.04444129205590428
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_UNKNOWN,Traits_Per_Gene,q3,0.198673760978331
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_UNKNOWN,Traits_Per_Gene,plus_1,2.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_UNKNOWN,Traits_Per_Gene,exact_1,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_UNKNOWN,Traits_Per_Gene,at_least_1,171.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Clinical_UNKNOWN,Traits_Per_Gene,total,30.266854488801656
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Effector,Genes_Per_Trait,mean,0.7677612412740045
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Effector,Genes_Per_Trait,std,7.200961488092305
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Effector,Genes_Per_Trait,median,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Effector,Genes_Per_Trait,q1,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Effector,Genes_Per_Trait,q3,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Effector,Genes_Per_Trait,plus_1,78.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Effector,Genes_Per_Trait,exact_1,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Effector,Genes_Per_Trait,at_least_1,157.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Effector,Genes_Per_Trait,total,1051.832900545386
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Effector,Traits_Per_Gene,mean,0.3844418496145417
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Effector,Traits_Per_Gene,std,0.48749720195716784
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Effector,Traits_Per_Gene,median,0.1826099802437751
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Effector,Traits_Per_Gene,q1,0.09182304175087566
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Effector,Traits_Per_Gene,q3,0.5004614342588435
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Effector,Traits_Per_Gene,plus_1,276.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Effector,Traits_Per_Gene,exact_1,0.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Effector,Traits_Per_Gene,at_least_1,2736.0
Moderate,>= 3.16,1.0,0.030931871574001568,Bias_adjusted,Effector,Traits_Per_Gene,total,1051.832900545386
Anecdotal,> 1.0,1.0,0.01,NA,All,Effective_Traits,gao,1.0
Anecdotal,> 1.0,1.0,0.01,Raw,All,Single_Gene_Loci,NA,3463.0
Anecdotal,> 1.0,1.0,0.01,Raw,All,Top_Nearest_Gene_Loci,NA,93292.0
Anecdotal,> 1.0,1.0,0.01,Raw,All,Genes_Per_Trait,mean,1448.2970802919708
Anecdotal,> 1.0,1.0,0.01,Raw,All,Genes_Per_Trait,std,3156.929282077011
Anecdotal,> 1.0,1.0,0.01,Raw,All,Genes_Per_Trait,median,224.0
Anecdotal,> 1.0,1.0,0.01,Raw,All,Genes_Per_Trait,q1,71.0
Anecdotal,> 1.0,1.0,0.01,Raw,All,Genes_Per_Trait,q3,917.25
Anecdotal,> 1.0,1.0,0.01,Raw,All,Genes_Per_Trait,plus_1,1308.0
Anecdotal,> 1.0,1.0,0.01,Raw,All,Genes_Per_Trait,exact_1,4.0
Anecdotal,> 1.0,1.0,0.01,Raw,All,Genes_Per_Trait,at_least_1,1312.0
Anecdotal,> 1.0,1.0,0.01,Raw,All,Genes_Per_Trait,total,1984167.0
Anecdotal,> 1.0,1.0,0.01,Raw,All,Traits_Per_Gene,mean,106.81921938088828
Anecdotal,> 1.0,1.0,0.01,Raw,All,Traits_Per_Gene,std,46.872338830477474
Anecdotal,> 1.0,1.0,0.01,Raw,All,Traits_Per_Gene,median,102.0
Anecdotal,> 1.0,1.0,0.01,Raw,All,Traits_Per_Gene,q1,76.0
Anecdotal,> 1.0,1.0,0.01,Raw,All,Traits_Per_Gene,q3,129.0
Anecdotal,> 1.0,1.0,0.01,Raw,All,Traits_Per_Gene,plus_1,18575.0
Anecdotal,> 1.0,1.0,0.01,Raw,All,Traits_Per_Gene,exact_1,0.0
Anecdotal,> 1.0,1.0,0.01,Raw,All,Traits_Per_Gene,at_least_1,18575.0
Anecdotal,> 1.0,1.0,0.01,Raw,All,Traits_Per_Gene,total,1984167.0
Anecdotal,> 1.0,1.0,0.01,Raw,Novel,Genes_Per_Trait,mean,1430.7934306569343
Anecdotal,> 1.0,1.0,0.01,Raw,Novel,Genes_Per_Trait,std,3129.3756720383003
Anecdotal,> 1.0,1.0,0.01,Raw,Novel,Genes_Per_Trait,median,221.5
Anecdotal,> 1.0,1.0,0.01,Raw,Novel,Genes_Per_Trait,q1,69.25
Anecdotal,> 1.0,1.0,0.01,Raw,Novel,Genes_Per_Trait,q3,904.25
Anecdotal,> 1.0,1.0,0.01,Raw,Novel,Genes_Per_Trait,plus_1,1308.0
Anecdotal,> 1.0,1.0,0.01,Raw,Novel,Genes_Per_Trait,exact_1,4.0
Anecdotal,> 1.0,1.0,0.01,Raw,Novel,Genes_Per_Trait,at_least_1,1312.0
Anecdotal,> 1.0,1.0,0.01,Raw,Novel,Genes_Per_Trait,total,1960187.0
Anecdotal,> 1.0,1.0,0.01,Raw,Novel,Traits_Per_Gene,mean,105.52823687752355
Anecdotal,> 1.0,1.0,0.01,Raw,Novel,Traits_Per_Gene,std,46.23996799409175
Anecdotal,> 1.0,1.0,0.01,Raw,Novel,Traits_Per_Gene,median,101.0
Anecdotal,> 1.0,1.0,0.01,Raw,Novel,Traits_Per_Gene,q1,75.0
Anecdotal,> 1.0,1.0,0.01,Raw,Novel,Traits_Per_Gene,q3,128.0
Anecdotal,> 1.0,1.0,0.01,Raw,Novel,Traits_Per_Gene,plus_1,18575.0
Anecdotal,> 1.0,1.0,0.01,Raw,Novel,Traits_Per_Gene,exact_1,0.0
Anecdotal,> 1.0,1.0,0.01,Raw,Novel,Traits_Per_Gene,at_least_1,18575.0
Anecdotal,> 1.0,1.0,0.01,Raw,Novel,Traits_Per_Gene,total,1960187.0
Anecdotal,> 1.0,1.0,0.01,Raw,Repurposable,Genes_Per_Trait,mean,98.46496350364964
Anecdotal,> 1.0,1.0,0.01,Raw,Repurposable,Genes_Per_Trait,std,215.7848800677994
Anecdotal,> 1.0,1.0,0.01,Raw,Repurposable,Genes_Per_Trait,median,16.0
Anecdotal,> 1.0,1.0,0.01,Raw,Repurposable,Genes_Per_Trait,q1,4.0
Anecdotal,> 1.0,1.0,0.01,Raw,Repurposable,Genes_Per_Trait,q3,66.75
Anecdotal,> 1.0,1.0,0.01,Raw,Repurposable,Genes_Per_Trait,plus_1,1167.0
Anecdotal,> 1.0,1.0,0.01,Raw,Repurposable,Genes_Per_Trait,exact_1,73.0
Anecdotal,> 1.0,1.0,0.01,Raw,Repurposable,Genes_Per_Trait,at_least_1,1240.0
Anecdotal,> 1.0,1.0,0.01,Raw,Repurposable,Genes_Per_Trait,total,134897.0
Anecdotal,> 1.0,1.0,0.01,Raw,Repurposable,Traits_Per_Gene,mean,103.36934865900383
Anecdotal,> 1.0,1.0,0.01,Raw,Repurposable,Traits_Per_Gene,std,46.43898459678412
